Pin,Occurrence, Percentage
8136,48 0.,3.96659E+14
9411,48 0.,3.96659E+14
4532,48 0.,3.96659E+14
2219,48 0.,3.96659E+14
1043,48 0.,3.96659E+14
4445,48 0.,3.96659E+14
2721,48 0.,3.96659E+14
795,48 0.,3.96659E+14
4345,48 0.,3.96659E+14
2544,48 0.,3.96659E+14
1070,48 0.,3.96659E+14
5562,48 0.,3.96659E+14
8505,48 0.,3.96659E+14
5133,48 0.,3.96659E+14
7751,48 0.,3.96659E+14
8407,48 0.,3.96659E+14
2260,48 0.,3.96659E+14
5135,48 0.,3.96659E+14
1885,48 0.,3.96659E+14
2403,48 0.,3.96659E+14
7822,48 0.,3.96659E+14
588,48 0.,3.96659E+14
8415,48 0.,3.96659E+14
1795,48 0.,3.96659E+14
8904,48 0.,3.96659E+14
2499,48 0.,3.96659E+14
5008,48 0.,3.96659E+14
4513,48 0.,3.96659E+14
6265,48 0.,3.96659E+14
5846,48 0.,3.96659E+14
9611,48 0.,3.96659E+14
2053,48 0.,3.96659E+14
7688,48 0.,3.96659E+14
6411,48 0.,3.96659E+14
3616,48 0.,3.96659E+14
3017,48 0.,3.96659E+14
3516,48 0.,3.96659E+14
5128,48 0.,3.96659E+14
1893,48 0.,3.96659E+14
3341,48 0.,3.96659E+14
374,48 0.,3.96659E+14
1184,48 0.,3.96659E+14
3236,48 0.,3.96659E+14
3040,48 0.,3.96659E+14
3818,48 0.,3.96659E+14
9523,48 0.,3.96659E+14
8033,48 0.,3.96659E+14
8014,48 0.,3.96659E+14
3032,48 0.,3.96659E+14
3687,48 0.,3.96659E+14
855,48 0.,3.96659E+14
2653,48 0.,3.96659E+14
6010,48 0.,3.96659E+14
1882,48 0.,3.96659E+14
4586,48 0.,3.96659E+14
7319,48 0.,3.96659E+14
8122,48 0.,3.96659E+14
8949,48 0.,3.96659E+14
7724,48 0.,3.96659E+14
3617,48 0.,3.96659E+14
5017,48 0.,3.96659E+14
8077,48 0.,3.96659E+14
4450,48 0.,3.96659E+14
5798,48 0.,3.96659E+14
4020,48 0.,3.96659E+14
7117,48 0.,3.96659E+14
9066,48 0.,3.96659E+14
4784,48 0.,3.96659E+14
1855,47 0.,3.88395E+16
794,47 0.,3.88395E+16
3266,47 0.,3.88395E+16
2251,47 0.,3.88395E+16
468,47 0.,3.88395E+16
7010,47 0.,3.88395E+16
5298,47 0.,3.88395E+16
3569,47 0.,3.88395E+16
9888,47 0.,3.88395E+16
41,47 0.,3.88395E+16
2777,47 0.,3.88395E+16
8715,47 0.,3.88395E+16
1629,47 0.,3.88395E+16
1862,47 0.,3.88395E+16
9410,47 0.,3.88395E+16
8526,47 0.,3.88395E+16
5371,47 0.,3.88395E+16
2830,47 0.,3.88395E+16
2454,47 0.,3.88395E+16
4019,47 0.,3.88395E+16
3814,47 0.,3.88395E+16
4619,47 0.,3.88395E+16
1383,47 0.,3.88395E+16
8658,47 0.,3.88395E+16
6818,47 0.,3.88395E+16
1721,47 0.,3.88395E+16
8199,47 0.,3.88395E+16
7719,47 0.,3.88395E+16
8180,47 0.,3.88395E+16
3056,47 0.,3.88395E+16
9631,47 0.,3.88395E+16
8416,47 0.,3.88395E+16
5985,47 0.,3.88395E+16
8368,47 0.,3.88395E+16
2435,47 0.,3.88395E+16
6431,47 0.,3.88395E+16
5708,47 0.,3.88395E+16
6233,47 0.,3.88395E+16
3655,47 0.,3.88395E+16
1341,47 0.,3.88395E+16
3252,47 0.,3.88395E+16
7177,47 0.,3.88395E+16
7866,47 0.,3.88395E+16
7770,47 0.,3.88395E+16
4548,47 0.,3.88395E+16
4320,47 0.,3.88395E+16
8681,47 0.,3.88395E+16
2070,47 0.,3.88395E+16
5140,47 0.,3.88395E+16
8529,47 0.,3.88395E+16
2699,47 0.,3.88395E+16
1931,47 0.,3.88395E+16
2043,47 0.,3.88395E+16
2265,47 0.,3.88395E+16
6001,47 0.,3.88395E+16
6821,47 0.,3.88395E+16
4323,47 0.,3.88395E+16
3339,47 0.,3.88395E+16
3202,47 0.,3.88395E+16
1575,47 0.,3.88395E+16
9042,47 0.,3.88395E+16
2280,47 0.,3.88395E+16
6412,47 0.,3.88395E+16
2540,47 0.,3.88395E+16
8256,47 0.,3.88395E+16
4525,47 0.,3.88395E+16
856,47 0.,3.88395E+16
93,47 0.,3.88395E+16
1094,47 0.,3.88395E+16
6008,47 0.,3.88395E+16
8472,47 0.,3.88395E+16
2368,47 0.,3.88395E+16
6918,47 0.,3.88395E+16
8252,47 0.,3.88395E+16
4354,47 0.,3.88395E+16
2730,47 0.,3.88395E+16
7907,47 0.,3.88395E+16
3547,47 0.,3.88395E+16
2481,47 0.,3.88395E+16
8204,47 0.,3.88395E+16
2624,47 0.,3.88395E+16
6231,47 0.,3.88395E+16
7887,47 0.,3.88395E+16
6052,47 0.,3.88395E+16
1535,47 0.,3.88395E+16
8714,47 0.,3.88395E+16
2452,47 0.,3.88395E+16
2190,47 0.,3.88395E+16
5685,47 0.,3.88395E+16
7716,47 0.,3.88395E+16
3142,47 0.,3.88395E+16
375,47 0.,3.88395E+16
8400,47 0.,3.88395E+16
3641,47 0.,3.88395E+16
2062,47 0.,3.88395E+16
2907,47 0.,3.88395E+16
7782,47 0.,3.88395E+16
4454,46 0.,3.80132E+16
3532,46 0.,3.80132E+16
8215,46 0.,3.80132E+16
8221,46 0.,3.80132E+16
4017,46 0.,3.80132E+16
3423,46 0.,3.80132E+16
8653,46 0.,3.80132E+16
746,46 0.,3.80132E+16
6280,46 0.,3.80132E+16
8051,46 0.,3.80132E+16
6536,46 0.,3.80132E+16
5564,46 0.,3.80132E+16
6691,46 0.,3.80132E+16
4494,46 0.,3.80132E+16
7125,46 0.,3.80132E+16
8613,46 0.,3.80132E+16
8756,46 0.,3.80132E+16
2340,46 0.,3.80132E+16
2488,46 0.,3.80132E+16
6452,46 0.,3.80132E+16
9082,46 0.,3.80132E+16
1744,46 0.,3.80132E+16
991,46 0.,3.80132E+16
9005,46 0.,3.80132E+16
2451,46 0.,3.80132E+16
6690,46 0.,3.80132E+16
5247,46 0.,3.80132E+16
8758,46 0.,3.80132E+16
188,46 0.,3.80132E+16
8735,46 0.,3.80132E+16
3541,46 0.,3.80132E+16
3102,46 0.,3.80132E+16
4655,46 0.,3.80132E+16
5032,46 0.,3.80132E+16
7779,46 0.,3.80132E+16
53,46 0.,3.80132E+16
4032,46 0.,3.80132E+16
8679,46 0.,3.80132E+16
8760,46 0.,3.80132E+16
3240,46 0.,3.80132E+16
5855,46 0.,3.80132E+16
378,46 0.,3.80132E+16
3424,46 0.,3.80132E+16
8402,46 0.,3.80132E+16
1451,46 0.,3.80132E+16
7701,46 0.,3.80132E+16
5531,46 0.,3.80132E+16
9927,46 0.,3.80132E+16
2354,46 0.,3.80132E+16
5586,46 0.,3.80132E+16
8837,46 0.,3.80132E+16
3375,46 0.,3.80132E+16
8732,46 0.,3.80132E+16
5459,46 0.,3.80132E+16
1281,46 0.,3.80132E+16
3353,46 0.,3.80132E+16
3454,46 0.,3.80132E+16
735,46 0.,3.80132E+16
5854,46 0.,3.80132E+16
9087,46 0.,3.80132E+16
5429,46 0.,3.80132E+16
2455,46 0.,3.80132E+16
2059,46 0.,3.80132E+16
2750,46 0.,3.80132E+16
8408,46 0.,3.80132E+16
7578,46 0.,3.80132E+16
4030,46 0.,3.80132E+16
8902,46 0.,3.80132E+16
5857,46 0.,3.80132E+16
8591,46 0.,3.80132E+16
7821,46 0.,3.80132E+16
7773,46 0.,3.80132E+16
5286,46 0.,3.80132E+16
3933,46 0.,3.80132E+16
2855,46 0.,3.80132E+16
6110,46 0.,3.80132E+16
9310,46 0.,3.80132E+16
6491,46 0.,3.80132E+16
1296,46 0.,3.80132E+16
3833,46 0.,3.80132E+16
9526,46 0.,3.80132E+16
2428,46 0.,3.80132E+16
8422,46 0.,3.80132E+16
9100,46 0.,3.80132E+16
3255,46 0.,3.80132E+16
5625,46 0.,3.80132E+16
4435,46 0.,3.80132E+16
8979,46 0.,3.80132E+16
952,46 0.,3.80132E+16
9596,46 0.,3.80132E+16
1459,46 0.,3.80132E+16
4026,46 0.,3.80132E+16
7513,46 0.,3.80132E+16
9025,46 0.,3.80132E+16
437,46 0.,3.80132E+16
8595,46 0.,3.80132E+16
4033,46 0.,3.80132E+16
6670,46 0.,3.80132E+16
5889,46 0.,3.80132E+16
5775,46 0.,3.80132E+16
56,46 0.,3.80132E+16
3542,46 0.,3.80132E+16
1817,46 0.,3.80132E+16
1681,46 0.,3.80132E+16
5474,46 0.,3.80132E+16
1631,46 0.,3.80132E+16
9931,46 0.,3.80132E+16
3631,46 0.,3.80132E+16
1444,46 0.,3.80132E+16
7582,46 0.,3.80132E+16
5680,45 0.,3.71868E+16
3290,45 0.,3.71868E+16
9212,45 0.,3.71868E+16
7477,45 0.,3.71868E+16
4658,45 0.,3.71868E+16
7415,45 0.,3.71868E+16
9685,45 0.,3.71868E+16
5852,45 0.,3.71868E+16
9887,45 0.,3.71868E+16
9120,45 0.,3.71868E+16
5318,45 0.,3.71868E+16
6114,45 0.,3.71868E+16
1537,45 0.,3.71868E+16
1915,45 0.,3.71868E+16
6513,45 0.,3.71868E+16
6632,45 0.,3.71868E+16
3891,45 0.,3.71868E+16
8455,45 0.,3.71868E+16
6151,45 0.,3.71868E+16
3900,45 0.,3.71868E+16
8962,45 0.,3.71868E+16
2549,45 0.,3.71868E+16
5228,45 0.,3.71868E+16
1650,45 0.,3.71868E+16
2999,45 0.,3.71868E+16
3514,45 0.,3.71868E+16
6251,45 0.,3.71868E+16
2054,45 0.,3.71868E+16
8322,45 0.,3.71868E+16
9014,45 0.,3.71868E+16
1866,45 0.,3.71868E+16
2824,45 0.,3.71868E+16
2226,45 0.,3.71868E+16
7998,45 0.,3.71868E+16
8224,45 0.,3.71868E+16
2859,45 0.,3.71868E+16
5326,45 0.,3.71868E+16
2398,45 0.,3.71868E+16
6234,45 0.,3.71868E+16
9826,45 0.,3.71868E+16
5580,45 0.,3.71868E+16
6567,45 0.,3.71868E+16
1083,45 0.,3.71868E+16
6617,45 0.,3.71868E+16
2715,45 0.,3.71868E+16
3129,45 0.,3.71868E+16
2920,45 0.,3.71868E+16
3068,45 0.,3.71868E+16
2361,45 0.,3.71868E+16
1431,45 0.,3.71868E+16
8952,45 0.,3.71868E+16
2183,45 0.,3.71868E+16
2429,45 0.,3.71868E+16
8703,45 0.,3.71868E+16
8530,45 0.,3.71868E+16
8651,45 0.,3.71868E+16
9805,45 0.,3.71868E+16
5801,45 0.,3.71868E+16
9936,45 0.,3.71868E+16
8121,45 0.,3.71868E+16
6352,45 0.,3.71868E+16
2614,45 0.,3.71868E+16
1393,45 0.,3.71868E+16
9559,45 0.,3.71868E+16
9022,45 0.,3.71868E+16
1833,45 0.,3.71868E+16
5710,45 0.,3.71868E+16
8929,45 0.,3.71868E+16
8207,45 0.,3.71868E+16
8655,45 0.,3.71868E+16
2052,45 0.,3.71868E+16
2543,45 0.,3.71868E+16
7771,45 0.,3.71868E+16
487,45 0.,3.71868E+16
5848,45 0.,3.71868E+16
9220,45 0.,3.71868E+16
1041,45 0.,3.71868E+16
8794,45 0.,3.71868E+16
753,45 0.,3.71868E+16
5748,45 0.,3.71868E+16
7888,45 0.,3.71868E+16
7310,45 0.,3.71868E+16
7391,45 0.,3.71868E+16
2423,45 0.,3.71868E+16
5682,45 0.,3.71868E+16
9711,45 0.,3.71868E+16
2166,45 0.,3.71868E+16
6162,45 0.,3.71868E+16
3262,45 0.,3.71868E+16
7373,45 0.,3.71868E+16
6512,45 0.,3.71868E+16
2049,45 0.,3.71868E+16
2787,45 0.,3.71868E+16
5687,45 0.,3.71868E+16
2899,45 0.,3.71868E+16
5507,45 0.,3.71868E+16
6290,45 0.,3.71868E+16
4111,45 0.,3.71868E+16
1781,45 0.,3.71868E+16
9129,45 0.,3.71868E+16
7012,45 0.,3.71868E+16
3161,45 0.,3.71868E+16
4590,45 0.,3.71868E+16
1887,45 0.,3.71868E+16
5235,45 0.,3.71868E+16
7677,45 0.,3.71868E+16
2926,45 0.,3.71868E+16
4664,45 0.,3.71868E+16
8933,45 0.,3.71868E+16
559,45 0.,3.71868E+16
1374,45 0.,3.71868E+16
4130,45 0.,3.71868E+16
2717,45 0.,3.71868E+16
4080,45 0.,3.71868E+16
5844,45 0.,3.71868E+16
7573,45 0.,3.71868E+16
4652,45 0.,3.71868E+16
7275,45 0.,3.71868E+16
1787,45 0.,3.71868E+16
4712,45 0.,3.71868E+16
6027,45 0.,3.71868E+16
2908,45 0.,3.71868E+16
2228,45 0.,3.71868E+16
3443,44 0.,3.63604E+16
7723,44 0.,3.63604E+16
2736,44 0.,3.63604E+16
1567,44 0.,3.63604E+16
5227,44 0.,3.63604E+16
8764,44 0.,3.63604E+16
8351,44 0.,3.63604E+16
2706,44 0.,3.63604E+16
5551,44 0.,3.63604E+16
5639,44 0.,3.63604E+16
8120,44 0.,3.63604E+16
3811,44 0.,3.63604E+16
1543,44 0.,3.63604E+16
2355,44 0.,3.63604E+16
7808,44 0.,3.63604E+16
3571,44 0.,3.63604E+16
398,44 0.,3.63604E+16
6311,44 0.,3.63604E+16
3205,44 0.,3.63604E+16
2038,44 0.,3.63604E+16
5664,44 0.,3.63604E+16
6455,44 0.,3.63604E+16
5878,44 0.,3.63604E+16
1624,44 0.,3.63604E+16
5031,44 0.,3.63604E+16
9959,44 0.,3.63604E+16
8184,44 0.,3.63604E+16
4029,44 0.,3.63604E+16
1193,44 0.,3.63604E+16
3731,44 0.,3.63604E+16
7227,44 0.,3.63604E+16
1859,44 0.,3.63604E+16
1869,44 0.,3.63604E+16
763,44 0.,3.63604E+16
5437,44 0.,3.63604E+16
5315,44 0.,3.63604E+16
1868,44 0.,3.63604E+16
5427,44 0.,3.63604E+16
2729,44 0.,3.63604E+16
9125,44 0.,3.63604E+16
5637,44 0.,3.63604E+16
4250,44 0.,3.63604E+16
3458,44 0.,3.63604E+16
1572,44 0.,3.63604E+16
7516,44 0.,3.63604E+16
4710,44 0.,3.63604E+16
8948,44 0.,3.63604E+16
1565,44 0.,3.63604E+16
1853,44 0.,3.63604E+16
158,44 0.,3.63604E+16
6915,44 0.,3.63604E+16
9698,44 0.,3.63604E+16
3052,44 0.,3.63604E+16
9581,44 0.,3.63604E+16
2084,44 0.,3.63604E+16
92,44 0.,3.63604E+16
8389,44 0.,3.63604E+16
8675,44 0.,3.63604E+16
900,44 0.,3.63604E+16
4122,44 0.,3.63604E+16
9996,44 0.,3.63604E+16
5850,44 0.,3.63604E+16
5766,44 0.,3.63604E+16
9638,44 0.,3.63604E+16
1559,44 0.,3.63604E+16
8105,44 0.,3.63604E+16
4528,44 0.,3.63604E+16
8992,44 0.,3.63604E+16
2814,44 0.,3.63604E+16
1075,44 0.,3.63604E+16
8548,44 0.,3.63604E+16
3136,44 0.,3.63604E+16
8753,44 0.,3.63604E+16
3090,44 0.,3.63604E+16
990,44 0.,3.63604E+16
3365,44 0.,3.63604E+16
7815,44 0.,3.63604E+16
2434,44 0.,3.63604E+16
6410,44 0.,3.63604E+16
732,44 0.,3.63604E+16
470,44 0.,3.63604E+16
8514,44 0.,3.63604E+16
3530,44 0.,3.63604E+16
5730,44 0.,3.63604E+16
4060,44 0.,3.63604E+16
235,44 0.,3.63604E+16
4526,44 0.,3.63604E+16
9904,44 0.,3.63604E+16
2270,44 0.,3.63604E+16
9918,44 0.,3.63604E+16
7828,44 0.,3.63604E+16
6644,44 0.,3.63604E+16
1159,44 0.,3.63604E+16
8602,44 0.,3.63604E+16
5013,44 0.,3.63604E+16
6032,44 0.,3.63604E+16
5874,44 0.,3.63604E+16
1729,44 0.,3.63604E+16
3467,44 0.,3.63604E+16
9870,44 0.,3.63604E+16
1842,44 0.,3.63604E+16
9813,44 0.,3.63604E+16
4647,44 0.,3.63604E+16
7571,44 0.,3.63604E+16
5006,44 0.,3.63604E+16
5841,44 0.,3.63604E+16
9113,44 0.,3.63604E+16
1146,44 0.,3.63604E+16
778,44 0.,3.63604E+16
3115,44 0.,3.63604E+16
8755,43 0.,3.5534E+16
5567,43 0.,3.5534E+16
8908,43 0.,3.5534E+16
1635,43 0.,3.5534E+16
7216,43 0.,3.5534E+16
6152,43 0.,3.5534E+16
6088,43 0.,3.5534E+16
9388,43 0.,3.5534E+16
6560,43 0.,3.5534E+16
2478,43 0.,3.5534E+16
3435,43 0.,3.5534E+16
9879,43 0.,3.5534E+16
376,43 0.,3.5534E+16
7906,43 0.,3.5534E+16
5103,43 0.,3.5534E+16
8218,43 0.,3.5534E+16
8921,43 0.,3.5534E+16
8296,43 0.,3.5534E+16
8305,43 0.,3.5534E+16
3406,43 0.,3.5534E+16
9003,43 0.,3.5534E+16
7809,43 0.,3.5534E+16
2751,43 0.,3.5534E+16
3155,43 0.,3.5534E+16
2485,43 0.,3.5534E+16
5163,43 0.,3.5534E+16
6111,43 0.,3.5534E+16
4911,43 0.,3.5534E+16
6608,43 0.,3.5534E+16
9158,43 0.,3.5534E+16
1165,43 0.,3.5534E+16
2377,43 0.,3.5534E+16
4534,43 0.,3.5534E+16
4632,43 0.,3.5534E+16
5486,43 0.,3.5534E+16
3270,43 0.,3.5534E+16
6330,43 0.,3.5534E+16
6711,43 0.,3.5534E+16
5514,43 0.,3.5534E+16
5198,43 0.,3.5534E+16
8219,43 0.,3.5534E+16
8487,43 0.,3.5534E+16
1648,43 0.,3.5534E+16
3416,43 0.,3.5534E+16
5666,43 0.,3.5534E+16
6516,43 0.,3.5534E+16
7790,43 0.,3.5534E+16
3140,43 0.,3.5534E+16
2181,43 0.,3.5534E+16
5126,43 0.,3.5534E+16
6660,43 0.,3.5534E+16
7681,43 0.,3.5534E+16
3163,43 0.,3.5534E+16
8834,43 0.,3.5534E+16
7902,43 0.,3.5534E+16
8635,43 0.,3.5534E+16
8763,43 0.,3.5534E+16
8369,43 0.,3.5534E+16
7200,43 0.,3.5534E+16
5052,43 0.,3.5534E+16
3220,43 0.,3.5534E+16
7604,43 0.,3.5534E+16
7768,43 0.,3.5534E+16
8326,43 0.,3.5534E+16
9200,43 0.,3.5534E+16
1441,43 0.,3.5534E+16
3468,43 0.,3.5534E+16
6454,43 0.,3.5534E+16
2359,43 0.,3.5534E+16
6625,43 0.,3.5534E+16
7017,43 0.,3.5534E+16
8104,43 0.,3.5534E+16
5117,43 0.,3.5534E+16
3245,43 0.,3.5534E+16
3357,43 0.,3.5534E+16
8115,43 0.,3.5534E+16
4185,43 0.,3.5534E+16
1084,43 0.,3.5534E+16
3417,43 0.,3.5534E+16
5735,43 0.,3.5534E+16
8620,43 0.,3.5534E+16
355,43 0.,3.5534E+16
8205,43 0.,3.5534E+16
9299,43 0.,3.5534E+16
4508,43 0.,3.5534E+16
5333,43 0.,3.5534E+16
4631,43 0.,3.5534E+16
7987,43 0.,3.5534E+16
8835,43 0.,3.5534E+16
1149,43 0.,3.5534E+16
1747,43 0.,3.5534E+16
7579,43 0.,3.5534E+16
5677,43 0.,3.5534E+16
7904,43 0.,3.5534E+16
3620,43 0.,3.5534E+16
7900,43 0.,3.5534E+16
9312,43 0.,3.5534E+16
5575,43 0.,3.5534E+16
6012,43 0.,3.5534E+16
3037,43 0.,3.5534E+16
1096,43 0.,3.5534E+16
2564,43 0.,3.5534E+16
4121,43 0.,3.5534E+16
4070,43 0.,3.5534E+16
1571,43 0.,3.5534E+16
553,43 0.,3.5534E+16
8641,43 0.,3.5534E+16
6201,43 0.,3.5534E+16
4610,43 0.,3.5534E+16
5108,43 0.,3.5534E+16
9916,43 0.,3.5534E+16
1741,43 0.,3.5534E+16
2720,43 0.,3.5534E+16
365,43 0.,3.5534E+16
9697,43 0.,3.5534E+16
4010,43 0.,3.5534E+16
8226,43 0.,3.5534E+16
3678,43 0.,3.5534E+16
6786,43 0.,3.5534E+16
3350,43 0.,3.5534E+16
9713,43 0.,3.5534E+16
4884,43 0.,3.5534E+16
6465,43 0.,3.5534E+16
593,43 0.,3.5534E+16
6163,43 0.,3.5534E+16
4315,43 0.,3.5534E+16
7179,43 0.,3.5534E+16
1371,43 0.,3.5534E+16
2555,43 0.,3.5534E+16
1609,43 0.,3.5534E+16
7860,43 0.,3.5534E+16
1662,43 0.,3.5534E+16
6473,43 0.,3.5534E+16
5273,42 0.,3.47077E+16
4165,42 0.,3.47077E+16
6315,42 0.,3.47077E+16
5239,42 0.,3.47077E+16
6912,42 0.,3.47077E+16
2654,42 0.,3.47077E+16
3453,42 0.,3.47077E+16
4785,42 0.,3.47077E+16
5527,42 0.,3.47077E+16
5640,42 0.,3.47077E+16
3401,42 0.,3.47077E+16
3368,42 0.,3.47077E+16
8237,42 0.,3.47077E+16
3207,42 0.,3.47077E+16
2820,42 0.,3.47077E+16
2616,42 0.,3.47077E+16
7656,42 0.,3.47077E+16
4430,42 0.,3.47077E+16
7705,42 0.,3.47077E+16
7969,42 0.,3.47077E+16
2886,42 0.,3.47077E+16
578,42 0.,3.47077E+16
5169,42 0.,3.47077E+16
5142,42 0.,3.47077E+16
1339,42 0.,3.47077E+16
570,42 0.,3.47077E+16
9013,42 0.,3.47077E+16
8903,42 0.,3.47077E+16
3219,42 0.,3.47077E+16
8427,42 0.,3.47077E+16
1093,42 0.,3.47077E+16
1656,42 0.,3.47077E+16
8303,42 0.,3.47077E+16
5178,42 0.,3.47077E+16
1480,42 0.,3.47077E+16
6842,42 0.,3.47077E+16
8060,42 0.,3.47077E+16
9020,42 0.,3.47077E+16
5583,42 0.,3.47077E+16
8222,42 0.,3.47077E+16
6238,42 0.,3.47077E+16
8884,42 0.,3.47077E+16
7765,42 0.,3.47077E+16
8830,42 0.,3.47077E+16
1262,42 0.,3.47077E+16
5626,42 0.,3.47077E+16
3725,42 0.,3.47077E+16
2537,42 0.,3.47077E+16
5675,42 0.,3.47077E+16
3045,42 0.,3.47077E+16
5604,42 0.,3.47077E+16
5248,42 0.,3.47077E+16
6598,42 0.,3.47077E+16
2853,42 0.,3.47077E+16
8717,42 0.,3.47077E+16
3858,42 0.,3.47077E+16
5040,42 0.,3.47077E+16
5436,42 0.,3.47077E+16
7806,42 0.,3.47077E+16
7921,42 0.,3.47077E+16
3277,42 0.,3.47077E+16
5192,42 0.,3.47077E+16
1082,42 0.,3.47077E+16
2825,42 0.,3.47077E+16
6589,42 0.,3.47077E+16
5381,42 0.,3.47077E+16
4128,42 0.,3.47077E+16
6815,42 0.,3.47077E+16
5573,42 0.,3.47077E+16
2076,42 0.,3.47077E+16
8026,42 0.,3.47077E+16
3058,42 0.,3.47077E+16
4102,42 0.,3.47077E+16
3817,42 0.,3.47077E+16
6634,42 0.,3.47077E+16
7742,42 0.,3.47077E+16
5819,42 0.,3.47077E+16
8768,42 0.,3.47077E+16
5264,42 0.,3.47077E+16
2261,42 0.,3.47077E+16
9081,42 0.,3.47077E+16
3586,42 0.,3.47077E+16
2161,42 0.,3.47077E+16
8594,42 0.,3.47077E+16
7301,42 0.,3.47077E+16
2860,42 0.,3.47077E+16
5484,42 0.,3.47077E+16
5113,42 0.,3.47077E+16
8634,42 0.,3.47077E+16
2329,42 0.,3.47077E+16
8636,42 0.,3.47077E+16
2483,42 0.,3.47077E+16
2550,42 0.,3.47077E+16
762,42 0.,3.47077E+16
4420,42 0.,3.47077E+16
2146,42 0.,3.47077E+16
8964,42 0.,3.47077E+16
3418,42 0.,3.47077E+16
9568,42 0.,3.47077E+16
1476,42 0.,3.47077E+16
8846,42 0.,3.47077E+16
5713,42 0.,3.47077E+16
6548,42 0.,3.47077E+16
8232,42 0.,3.47077E+16
8066,42 0.,3.47077E+16
6768,42 0.,3.47077E+16
1835,42 0.,3.47077E+16
6531,42 0.,3.47077E+16
8555,42 0.,3.47077E+16
3457,42 0.,3.47077E+16
8177,42 0.,3.47077E+16
5851,42 0.,3.47077E+16
1164,42 0.,3.47077E+16
2648,42 0.,3.47077E+16
4112,42 0.,3.47077E+16
2259,42 0.,3.47077E+16
5826,42 0.,3.47077E+16
9418,42 0.,3.47077E+16
2198,42 0.,3.47077E+16
8463,42 0.,3.47077E+16
6544,42 0.,3.47077E+16
4544,42 0.,3.47077E+16
9277,42 0.,3.47077E+16
6312,42 0.,3.47077E+16
6399,42 0.,3.47077E+16
3164,42 0.,3.47077E+16
3283,42 0.,3.47077E+16
8078,42 0.,3.47077E+16
6933,42 0.,3.47077E+16
5223,42 0.,3.47077E+16
4260,42 0.,3.47077E+16
8082,42 0.,3.47077E+16
3659,42 0.,3.47077E+16
3408,42 0.,3.47077E+16
7577,42 0.,3.47077E+16
2609,42 0.,3.47077E+16
6307,42 0.,3.47077E+16
1851,42 0.,3.47077E+16
9017,42 0.,3.47077E+16
3537,42 0.,3.47077E+16
5861,41 0.,3.38813E+16
65,41 0.,3.38813E+16
3504,41 0.,3.38813E+16
8983,41 0.,3.38813E+16
5557,41 0.,3.38813E+16
3253,41 0.,3.38813E+16
1792,41 0.,3.38813E+16
8776,41 0.,3.38813E+16
8018,41 0.,3.38813E+16
9846,41 0.,3.38813E+16
2574,41 0.,3.38813E+16
6652,41 0.,3.38813E+16
4541,41 0.,3.38813E+16
6619,41 0.,3.38813E+16
6259,41 0.,3.38813E+16
6958,41 0.,3.38813E+16
7679,41 0.,3.38813E+16
5647,41 0.,3.38813E+16
8839,41 0.,3.38813E+16
2390,41 0.,3.38813E+16
9218,41 0.,3.38813E+16
3260,41 0.,3.38813E+16
96,41 0.,3.38813E+16
8202,41 0.,3.38813E+16
4300,41 0.,3.38813E+16
2596,41 0.,3.38813E+16
1529,41 0.,3.38813E+16
2048,41 0.,3.38813E+16
6542,41 0.,3.38813E+16
9875,41 0.,3.38813E+16
4616,41 0.,3.38813E+16
9808,41 0.,3.38813E+16
3169,41 0.,3.38813E+16
6671,41 0.,3.38813E+16
2913,41 0.,3.38813E+16
4653,41 0.,3.38813E+16
4618,41 0.,3.38813E+16
2362,41 0.,3.38813E+16
7147,41 0.,3.38813E+16
5534,41 0.,3.38813E+16
2638,41 0.,3.38813E+16
9798,41 0.,3.38813E+16
1661,41 0.,3.38813E+16
4138,41 0.,3.38813E+16
8873,41 0.,3.38813E+16
3822,41 0.,3.38813E+16
2916,41 0.,3.38813E+16
5356,41 0.,3.38813E+16
8603,41 0.,3.38813E+16
1886,41 0.,3.38813E+16
5864,41 0.,3.38813E+16
3912,41 0.,3.38813E+16
5644,41 0.,3.38813E+16
3057,41 0.,3.38813E+16
2567,41 0.,3.38813E+16
5660,41 0.,3.38813E+16
5007,41 0.,3.38813E+16
2087,41 0.,3.38813E+16
5554,41 0.,3.38813E+16
2789,41 0.,3.38813E+16
9199,41 0.,3.38813E+16
2642,41 0.,3.38813E+16
1659,41 0.,3.38813E+16
4628,41 0.,3.38813E+16
5471,41 0.,3.38813E+16
6318,41 0.,3.38813E+16
8954,41 0.,3.38813E+16
6191,41 0.,3.38813E+16
8790,41 0.,3.38813E+16
7909,41 0.,3.38813E+16
8248,41 0.,3.38813E+16
3509,41 0.,3.38813E+16
6537,41 0.,3.38813E+16
8425,41 0.,3.38813E+16
1778,41 0.,3.38813E+16
1733,41 0.,3.38813E+16
7519,41 0.,3.38813E+16
4728,41 0.,3.38813E+16
1837,41 0.,3.38813E+16
8700,41 0.,3.38813E+16
6985,41 0.,3.38813E+16
8304,41 0.,3.38813E+16
4116,41 0.,3.38813E+16
9451,41 0.,3.38813E+16
2558,41 0.,3.38813E+16
3413,41 0.,3.38813E+16
7271,41 0.,3.38813E+16
3575,41 0.,3.38813E+16
8151,41 0.,3.38813E+16
4918,41 0.,3.38813E+16
1897,41 0.,3.38813E+16
4636,41 0.,3.38813E+16
2284,41 0.,3.38813E+16
8920,41 0.,3.38813E+16
4151,41 0.,3.38813E+16
